timestamp,name,address,day_type,hour,rule_color,occupancy_rate,occupied_spots,total_capacity,latitude,longitude
2025-11-27 14:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,14,grün,0.2479,12,50,48.093611111111116,11.631111111111112
2025-11-27 15:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,15,grün,0.1899,9,50,48.093611111111116,11.631111111111112
2025-11-27 16:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,16,grün,0.1923,9,50,48.093611111111116,11.631111111111112
2025-11-27 17:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,17,grün,0.5026,25,50,48.093611111111116,11.631111111111112
2025-11-27 18:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,18,grün,0.0845,4,50,48.093611111111116,11.631111111111112
2025-11-27 19:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,19,grün,0.6617,33,50,48.093611111111116,11.631111111111112
2025-11-27 20:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,20,grün,0.1669,8,50,48.093611111111116,11.631111111111112
2025-11-27 21:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,21,grün,0.3758,18,50,48.093611111111116,11.631111111111112
2025-11-27 22:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,22,grün,0.3772,18,50,48.093611111111116,11.631111111111112
2025-11-27 23:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,23,grün,0.1746,8,50,48.093611111111116,11.631111111111112
2025-11-28 00:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,0,grün,0.493,24,50,48.093611111111116,11.631111111111112
2025-11-28 01:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,1,grün,0.4912,24,50,48.093611111111116,11.631111111111112
2025-11-28 02:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,2,grün,0.4802,24,50,48.093611111111116,11.631111111111112
2025-11-28 03:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,3,grün,0.1982,9,50,48.093611111111116,11.631111111111112
2025-11-28 04:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,4,grün,0.219,10,50,48.093611111111116,11.631111111111112
2025-11-28 05:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,5,grün,0.4451,22,50,48.093611111111116,11.631111111111112
2025-11-28 06:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,6,grün,0.2428,12,50,48.093611111111116,11.631111111111112
2025-11-28 07:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,7,grün,0.5848,29,50,48.093611111111116,11.631111111111112
2025-11-28 08:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,8,grün,0.0096,0,50,48.093611111111116,11.631111111111112
2025-11-28 09:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,9,grün,0.0443,2,50,48.093611111111116,11.631111111111112
2025-11-28 10:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,10,grün,0.0506,2,50,48.093611111111116,11.631111111111112
2025-11-28 11:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,11,grün,0.308,15,50,48.093611111111116,11.631111111111112
2025-11-28 12:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,12,grün,0.65,32,50,48.093611111111116,11.631111111111112
2025-11-28 13:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,13,grün,0.4684,23,50,48.093611111111116,11.631111111111112
2025-11-28 14:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,14,grün,0.5796,28,50,48.093611111111116,11.631111111111112
2025-11-28 15:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,15,grün,0.0888,4,50,48.093611111111116,11.631111111111112
2025-11-28 16:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,16,grün,0.6886,34,50,48.093611111111116,11.631111111111112
2025-11-28 17:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,17,grün,0.7479,37,50,48.093611111111116,11.631111111111112
2025-11-28 18:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,18,grün,0.3104,15,50,48.093611111111116,11.631111111111112
2025-11-28 19:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,19,grün,0.2916,14,50,48.093611111111116,11.631111111111112
2025-11-28 20:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,20,grün,0.6703,33,50,48.093611111111116,11.631111111111112
2025-11-28 21:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,21,grün,0.1424,7,50,48.093611111111116,11.631111111111112
2025-11-28 22:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,22,grün,0.2035,10,50,48.093611111111116,11.631111111111112
2025-11-28 23:00:00,Perlach,"Stephensonplatz (1), 81737 München",WT,23,grün,0.5625,28,50,48.093611111111116,11.631111111111112
2025-11-22 00:00:00,Riem,"Mittbacher Str., 81829 München",SA,0,grün,0.1237,9,80,48.14388888888889,11.678222222222221
2025-11-22 01:00:00,Riem,"Mittbacher Str., 81829 München",SA,1,grün,0.3028,24,80,48.14388888888889,11.678222222222221
2025-11-22 02:00:00,Riem,"Mittbacher Str., 81829 München",SA,2,grün,0.268,21,80,48.14388888888889,11.678222222222221
2025-11-22 03:00:00,Riem,"Mittbacher Str., 81829 München",SA,3,grün,0.1204,9,80,48.14388888888889,11.678222222222221
2025-11-22 04:00:00,Riem,"Mittbacher Str., 81829 München",SA,4,grün,0.5237,41,80,48.14388888888889,11.678222222222221
2025-11-22 05:00:00,Riem,"Mittbacher Str., 81829 München",SA,5,grün,0.2725,21,80,48.14388888888889,11.678222222222221
2025-11-22 06:00:00,Riem,"Mittbacher Str., 81829 München",SA,6,grün,0.6499,51,80,48.14388888888889,11.678222222222221
2025-11-22 07:00:00,Riem,"Mittbacher Str., 81829 München",SA,7,grün,0.5939,47,80,48.14388888888889,11.678222222222221
2025-11-22 08:00:00,Riem,"Mittbacher Str., 81829 München",SA,8,grün,0.4283,34,80,48.14388888888889,11.678222222222221
2025-11-22 09:00:00,Riem,"Mittbacher Str., 81829 München",SA,9,grün,0.1954,15,80,48.14388888888889,11.678222222222221
2025-11-22 10:00:00,Riem,"Mittbacher Str., 81829 München",SA,10,grün,0.3104,24,80,48.14388888888889,11.678222222222221
2025-11-22 11:00:00,Riem,"Mittbacher Str., 81829 München",SA,11,grün,0.4851,38,80,48.14388888888889,11.678222222222221
2025-11-22 12:00:00,Riem,"Mittbacher Str., 81829 München",SA,12,grün,0.5654,45,80,48.14388888888889,11.678222222222221
2025-11-22 13:00:00,Riem,"Mittbacher Str., 81829 München",SA,13,grün,0.1837,14,80,48.14388888888889,11.678222222222221
2025-11-22 14:00:00,Riem,"Mittbacher Str., 81829 München",SA,14,grün,0.5023,40,80,48.14388888888889,11.678222222222221
2025-11-22 15:00:00,Riem,"Mittbacher Str., 81829 München",SA,15,grün,0.5226,41,80,48.14388888888889,11.678222222222221
2025-11-22 16:00:00,Riem,"Mittbacher Str., 81829 München",SA,16,grün,0.6978,55,80,48.14388888888889,11.678222222222221
2025-11-22 17:00:00,Riem,"Mittbacher Str., 81829 München",SA,17,grün,0.7383,59,80,48.14388888888889,11.678222222222221
2025-11-22 18:00:00,Riem,"Mittbacher Str., 81829 München",SA,18,grün,0.0029,0,80,48.14388888888889,11.678222222222221
2025-11-22 19:00:00,Riem,"Mittbacher Str., 81829 München",SA,19,grün,0.4058,32,80,48.14388888888889,11.678222222222221
2025-11-22 20:00:00,Riem,"Mittbacher Str., 81829 München",SA,20,grün,0.0791,6,80,48.14388888888889,11.678222222222221
2025-11-22 21:00:00,Riem,"Mittbacher Str., 81829 München",SA,21,grün,0.2596,20,80,48.14388888888889,11.678222222222221
2025-11-22 22:00:00,Riem,"Mittbacher Str., 81829 München",SA,22,grün,0.3201,25,80,48.14388888888889,11.678222222222221
2025-11-22 23:00:00,Riem,"Mittbacher Str., 81829 München",SA,23,grün,0.0015,0,80,48.14388888888889,11.678222222222221
2025-11-23 00:00:00,Riem,"Mittbacher Str., 81829 München",SO,0,grün,0.145,11,80,48.14388888888889,11.678222222222221
2025-11-23 01:00:00,Riem,"Mittbacher Str., 81829 München",SO,1,grün,0.0986,7,80,48.14388888888889,11.678222222222221
2025-11-23 02:00:00,Riem,"Mittbacher Str., 81829 München",SO,2,grün,0.0653,5,80,48.14388888888889,11.678222222222221
2025-11-23 03:00:00,Riem,"Mittbacher Str., 81829 München",SO,3,grün,0.1513,12,80,48.14388888888889,11.678222222222221
2025-11-23 04:00:00,Riem,"Mittbacher Str., 81829 München",SO,4,grün,0.3114,24,80,48.14388888888889,11.678222222222221
2025-11-23 05:00:00,Riem,"Mittbacher Str., 81829 München",SO,5,grün,0.5643,45,80,48.14388888888889,11.678222222222221
2025-11-23 06:00:00,Riem,"Mittbacher Str., 81829 München",SO,6,grün,0.0929,7,80,48.14388888888889,11.678222222222221
2025-11-23 07:00:00,Riem,"Mittbacher Str., 81829 München",SO,7,grün,0.2926,23,80,48.14388888888889,11.678222222222221
2025-11-23 08:00:00,Riem,"Mittbacher Str., 81829 München",SO,8,grün,0.085,6,80,48.14388888888889,11.678222222222221
2025-11-23 09:00:00,Riem,"Mittbacher Str., 81829 München",SO,9,grün,0.6015,48,80,48.14388888888889,11.678222222222221
2025-11-23 10:00:00,Riem,"Mittbacher Str., 81829 München",SO,10,grün,0.6342,50,80,48.14388888888889,11.678222222222221
2025-11-23 11:00:00,Riem,"Mittbacher Str., 81829 München",SO,11,grün,0.6907,55,80,48.14388888888889,11.678222222222221
2025-11-23 12:00:00,Riem,"Mittbacher Str., 81829 München",SO,12,grün,0.3388,27,80,48.14388888888889,11.678222222222221
2025-11-23 13:00:00,Riem,"Mittbacher Str., 81829 München",SO,13,grün,0.4551,36,80,48.14388888888889,11.678222222222221
2025-11-23 14:00:00,Riem,"Mittbacher Str., 81829 München",SO,14,grün,0.3269,26,80,48.14388888888889,11.678222222222221
2025-11-23 15:00:00,Riem,"Mittbacher Str., 81829 München",SO,15,grün,0.4989,39,80,48.14388888888889,11.678222222222221
2025-11-23 16:00:00,Riem,"Mittbacher Str., 81829 München",SO,16,grün,0.5107,40,80,48.14388888888889,11.678222222222221
2025-11-23 17:00:00,Riem,"Mittbacher Str., 81829 München",SO,17,grün,0.748,59,80,48.14388888888889,11.678222222222221
2025-11-23 18:00:00,Riem,"Mittbacher Str., 81829 München",SO,18,grün,0.2409,19,80,48.14388888888889,11.678222222222221
2025-11-23 19:00:00,Riem,"Mittbacher Str., 81829 München",SO,19,grün,0.6861,54,80,48.14388888888889,11.678222222222221
2025-11-23 20:00:00,Riem,"Mittbacher Str., 81829 München",SO,20,grün,0.4864,38,80,48.14388888888889,11.678222222222221
2025-11-23 21:00:00,Riem,"Mittbacher Str., 81829 München",SO,21,grün,0.4714,37,80,48.14388888888889,11.678222222222221
2025-11-23 22:00:00,Riem,"Mittbacher Str., 81829 München",SO,22,grün,0.1646,13,80,48.14388888888889,11.678222222222221
2025-11-23 23:00:00,Riem,"Mittbacher Str., 81829 München",SO,23,grün,0.602,48,80,48.14388888888889,11.678222222222221
2025-11-24 00:00:00,Riem,"Mittbacher Str., 81829 München",WT,0,grün,0.1251,10,80,48.14388888888889,11.678222222222221
2025-11-24 01:00:00,Riem,"Mittbacher Str., 81829 München",WT,1,grün,0.3563,28,80,48.14388888888889,11.678222222222221
2025-11-24 02:00:00,Riem,"Mittbacher Str., 81829 München",WT,2,grün,0.1818,14,80,48.14388888888889,11.678222222222221
2025-11-24 03:00:00,Riem,"Mittbacher Str., 81829 München",WT,3,grün,0.3744,29,80,48.14388888888889,11.678222222222221
2025-11-24 04:00:00,Riem,"Mittbacher Str., 81829 München",WT,4,grün,0.3371,26,80,48.14388888888889,11.678222222222221
2025-11-24 05:00:00,Riem,"Mittbacher Str., 81829 München",WT,5,grün,0.5596,44,80,48.14388888888889,11.678222222222221
2025-11-24 06:00:00,Riem,"Mittbacher Str., 81829 München",WT,6,grün,0.6926,55,80,48.14388888888889,11.678222222222221
2025-11-24 07:00:00,Riem,"Mittbacher Str., 81829 München",WT,7,grün,0.4575,36,80,48.14388888888889,11.678222222222221
2025-11-24 08:00:00,Riem,"Mittbacher Str., 81829 München",WT,8,grün,0.1768,14,80,48.14388888888889,11.678222222222221
2025-11-24 09:00:00,Riem,"Mittbacher Str., 81829 München",WT,9,grün,0.2943,23,80,48.14388888888889,11.678222222222221
2025-11-24 10:00:00,Riem,"Mittbacher Str., 81829 München",WT,10,grün,0.4165,33,80,48.14388888888889,11.678222222222221
2025-11-24 11:00:00,Riem,"Mittbacher Str., 81829 München",WT,11,grün,0.7112,56,80,48.14388888888889,11.678222222222221
2025-11-24 12:00:00,Riem,"Mittbacher Str., 81829 München",WT,12,grün,0.4485,35,80,48.14388888888889,11.678222222222221
2025-11-24 13:00:00,Riem,"Mittbacher Str., 81829 München",WT,13,grün,0.3741,29,80,48.14388888888889,11.678222222222221
2025-11-24 14:00:00,Riem,"Mittbacher Str., 81829 München",WT,14,grün,0.388,31,80,48.14388888888889,11.678222222222221
2025-11-24 15:00:00,Riem,"Mittbacher Str., 81829 München",WT,15,grün,0.7237,57,80,48.14388888888889,11.678222222222221
2025-11-24 16:00:00,Riem,"Mittbacher Str., 81829 München",WT,16,grün,0.1198,9,80,48.14388888888889,11.678222222222221
2025-11-24 17:00:00,Riem,"Mittbacher Str., 81829 München",WT,17,grün,0.6472,51,80,48.14388888888889,11.678222222222221
2025-11-24 18:00:00,Riem,"Mittbacher Str., 81829 München",WT,18,grün,0.2041,16,80,48.14388888888889,11.678222222222221
2025-11-24 19:00:00,Riem,"Mittbacher Str., 81829 München",WT,19,grün,0.7007,56,80,48.14388888888889,11.678222222222221
2025-11-24 20:00:00,Riem,"Mittbacher Str., 81829 München",WT,20,grün,0.5144,41,80,48.14388888888889,11.678222222222221
2025-11-24 21:00:00,Riem,"Mittbacher Str., 81829 München",WT,21,grün,0.2963,23,80,48.14388888888889,11.678222222222221
2025-11-24 22:00:00,Riem,"Mittbacher Str., 81829 München",WT,22,grün,0.0416,3,80,48.14388888888889,11.678222222222221
2025-11-24 23:00:00,Riem,"Mittbacher Str., 81829 München",WT,23,grün,0.2748,21,80,48.14388888888889,11.678222222222221
2025-11-25 00:00:00,Riem,"Mittbacher Str., 81829 München",WT,0,grün,0.5824,46,80,48.14388888888889,11.678222222222221
2025-11-25 01:00:00,Riem,"Mittbacher Str., 81829 München",WT,1,grün,0.5503,44,80,48.14388888888889,11.678222222222221
2025-11-25 02:00:00,Riem,"Mittbacher Str., 81829 München",WT,2,grün,0.4315,34,80,48.14388888888889,11.678222222222221
2025-11-25 03:00:00,Riem,"Mittbacher Str., 81829 München",WT,3,grün,0.3779,30,80,48.14388888888889,11.678222222222221
2025-11-25 04:00:00,Riem,"Mittbacher Str., 81829 München",WT,4,grün,0.4143,33,80,48.14388888888889,11.678222222222221
2025-11-25 05:00:00,Riem,"Mittbacher Str., 81829 München",WT,5,grün,0.2298,18,80,48.14388888888889,11.678222222222221
2025-11-25 06:00:00,Riem,"Mittbacher Str., 81829 München",WT,6,grün,0.5098,40,80,48.14388888888889,11.678222222222221
2025-11-25 07:00:00,Riem,"Mittbacher Str., 81829 München",WT,7,grün,0.7323,58,80,48.14388888888889,11.678222222222221
2025-11-25 08:00:00,Riem,"Mittbacher Str., 81829 München",WT,8,grün,0.4251,34,80,48.14388888888889,11.678222222222221
2025-11-25 09:00:00,Riem,"Mittbacher Str., 81829 München",WT,9,grün,0.5379,43,80,48.14388888888889,11.678222222222221
2025-11-25 10:00:00,Riem,"Mittbacher Str., 81829 München",WT,10,grün,0.3509,28,80,48.14388888888889,11.678222222222221
2025-11-25 11:00:00,Riem,"Mittbacher Str., 81829 München",WT,11,grün,0.2987,23,80,48.14388888888889,11.678222222222221
2025-11-25 12:00:00,Riem,"Mittbacher Str., 81829 München",WT,12,grün,0.421,33,80,48.14388888888889,11.678222222222221
2025-11-25 13:00:00,Riem,"Mittbacher Str., 81829 München",WT,13,grün,0.6392,51,80,48.14388888888889,11.678222222222221
2025-11-25 14:00:00,Riem,"Mittbacher Str., 81829 München",WT,14,grün,0.3198,25,80,48.14388888888889,11.678222222222221
2025-11-25 15:00:00,Riem,"Mittbacher Str., 81829 München",WT,15,grün,0.2019,16,80,48.14388888888889,11.678222222222221
2025-11-25 16:00:00,Riem,"Mittbacher Str., 81829 München",WT,16,grün,0.1699,13,80,48.14388888888889,11.678222222222221
2025-11-25 17:00:00,Riem,"Mittbacher Str., 81829 München",WT,17,grün,0.6017,48,80,48.14388888888889,11.678222222222221
2025-11-25 18:00:00,Riem,"Mittbacher Str., 81829 München",WT,18,grün,0.4143,33,80,48.14388888888889,11.678222222222221
2025-11-25 19:00:00,Riem,"Mittbacher Str., 81829 München",WT,19,grün,0.5163,41,80,48.14388888888889,11.678222222222221
2025-11-25 20:00:00,Riem,"Mittbacher Str., 81829 München",WT,20,grün,0.7423,59,80,48.14388888888889,11.678222222222221
2025-11-25 21:00:00,Riem,"Mittbacher Str., 81829 München",WT,21,grün,0.2063,16,80,48.14388888888889,11.678222222222221
2025-11-25 22:00:00,Riem,"Mittbacher Str., 81829 München",WT,22,grün,0.6252,50,80,48.14388888888889,11.678222222222221
2025-11-25 23:00:00,Riem,"Mittbacher Str., 81829 München",WT,23,grün,0.1603,12,80,48.14388888888889,11.678222222222221
2025-11-26 00:00:00,Riem,"Mittbacher Str., 81829 München",WT,0,grün,0.2312,18,80,48.14388888888889,11.678222222222221
2025-11-26 01:00:00,Riem,"Mittbacher Str., 81829 München",WT,1,grün,0.6129,49,80,48.14388888888889,11.678222222222221
2025-11-26 02:00:00,Riem,"Mittbacher Str., 81829 München",WT,2,grün,0.3571,28,80,48.14388888888889,11.678222222222221
2025-11-26 03:00:00,Riem,"Mittbacher Str., 81829 München",WT,3,grün,0.2552,20,80,48.14388888888889,11.678222222222221
2025-11-26 04:00:00,Riem,"Mittbacher Str., 81829 München",WT,4,grün,0.6805,54,80,48.14388888888889,11.678222222222221
2025-11-26 05:00:00,Riem,"Mittbacher Str., 81829 München",WT,5,grün,0.2049,16,80,48.14388888888889,11.678222222222221
2025-11-26 06:00:00,Riem,"Mittbacher Str., 81829 München",WT,6,grün,0.5568,44,80,48.14388888888889,11.678222222222221
2025-11-26 07:00:00,Riem,"Mittbacher Str., 81829 München",WT,7,grün,0.0245,1,80,48.14388888888889,11.678222222222221
2025-11-26 08:00:00,Riem,"Mittbacher Str., 81829 München",WT,8,grün,0.3701,29,80,48.14388888888889,11.678222222222221
2025-11-26 09:00:00,Riem,"Mittbacher Str., 81829 München",WT,9,grün,0.6537,52,80,48.14388888888889,11.678222222222221
2025-11-26 10:00:00,Riem,"Mittbacher Str., 81829 München",WT,10,grün,0.695,55,80,48.14388888888889,11.678222222222221
2025-11-26 11:00:00,Riem,"Mittbacher Str., 81829 München",WT,11,grün,0.382,30,80,48.14388888888889,11.678222222222221
2025-11-26 12:00:00,Riem,"Mittbacher Str., 81829 München",WT,12,grün,0.4168,33,80,48.14388888888889,11.678222222222221
2025-11-26 13:00:00,Riem,"Mittbacher Str., 81829 München",WT,13,grün,0.6817,54,80,48.14388888888889,11.678222222222221
2025-11-26 14:00:00,Riem,"Mittbacher Str., 81829 München",WT,14,grün,0.0155,1,80,48.14388888888889,11.678222222222221
2025-11-26 15:00:00,Riem,"Mittbacher Str., 81829 München",WT,15,grün,0.1511,12,80,48.14388888888889,11.678222222222221
2025-11-26 16:00:00,Riem,"Mittbacher Str., 81829 München",WT,16,grün,0.1368,10,80,48.14388888888889,11.678222222222221
2025-11-26 17:00:00,Riem,"Mittbacher Str., 81829 München",WT,17,grün,0.1605,12,80,48.14388888888889,11.678222222222221
2025-11-26 18:00:00,Riem,"Mittbacher Str., 81829 München",WT,18,grün,0.1109,8,80,48.14388888888889,11.678222222222221
2025-11-26 19:00:00,Riem,"Mittbacher Str., 81829 München",WT,19,grün,0.2804,22,80,48.14388888888889,11.678222222222221
2025-11-26 20:00:00,Riem,"Mittbacher Str., 81829 München",WT,20,grün,0.2639,21,80,48.14388888888889,11.678222222222221
2025-11-26 21:00:00,Riem,"Mittbacher Str., 81829 München",WT,21,grün,0.1935,15,80,48.14388888888889,11.678222222222221
2025-11-26 22:00:00,Riem,"Mittbacher Str., 81829 München",WT,22,grün,0.1033,8,80,48.14388888888889,11.678222222222221
2025-11-26 23:00:00,Riem,"Mittbacher Str., 81829 München",WT,23,grün,0.6895,55,80,48.14388888888889,11.678222222222221
2025-11-27 00:00:00,Riem,"Mittbacher Str., 81829 München",WT,0,grün,0.3904,31,80,48.14388888888889,11.678222222222221
2025-11-27 01:00:00,Riem,"Mittbacher Str., 81829 München",WT,1,grün,0.4487,35,80,48.14388888888889,11.678222222222221
2025-11-27 02:00:00,Riem,"Mittbacher Str., 81829 München",WT,2,grün,0.47,37,80,48.14388888888889,11.678222222222221
2025-11-27 03:00:00,Riem,"Mittbacher Str., 81829 München",WT,3,grün,0.2105,16,80,48.14388888888889,11.678222222222221
2025-11-27 04:00:00,Riem,"Mittbacher Str., 81829 München",WT,4,grün,0.153,12,80,48.14388888888889,11.678222222222221
2025-11-27 05:00:00,Riem,"Mittbacher Str., 81829 München",WT,5,grün,0.0257,2,80,48.14388888888889,11.678222222222221
2025-11-27 06:00:00,Riem,"Mittbacher Str., 81829 München",WT,6,grün,0.4701,37,80,48.14388888888889,11.678222222222221
2025-11-27 07:00:00,Riem,"Mittbacher Str., 81829 München",WT,7,grün,0.2522,20,80,48.14388888888889,11.678222222222221
2025-11-27 08:00:00,Riem,"Mittbacher Str., 81829 München",WT,8,grün,0.105,8,80,48.14388888888889,11.678222222222221
2025-11-27 09:00:00,Riem,"Mittbacher Str., 81829 München",WT,9,grün,0.6816,54,80,48.14388888888889,11.678222222222221
2025-11-27 10:00:00,Riem,"Mittbacher Str., 81829 München",WT,10,grün,0.2466,19,80,48.14388888888889,11.678222222222221
2025-11-27 11:00:00,Riem,"Mittbacher Str., 81829 München",WT,11,grün,0.3775,30,80,48.14388888888889,11.678222222222221
2025-11-27 12:00:00,Riem,"Mittbacher Str., 81829 München",WT,12,grün,0.2479,19,80,48.14388888888889,11.678222222222221
2025-11-27 13:00:00,Riem,"Mittbacher Str., 81829 München",WT,13,grün,0.0842,6,80,48.14388888888889,11.678222222222221
2025-11-27 14:00:00,Riem,"Mittbacher Str., 81829 München",WT,14,grün,0.6133,49,80,48.14388888888889,11.678222222222221
2025-11-27 15:00:00,Riem,"Mittbacher Str., 81829 München",WT,15,grün,0.5212,41,80,48.14388888888889,11.678222222222221
2025-11-27 16:00:00,Riem,"Mittbacher Str., 81829 München",WT,16,grün,0.6816,54,80,48.14388888888889,11.678222222222221
2025-11-27 17:00:00,Riem,"Mittbacher Str., 81829 München",WT,17,grün,0.6455,51,80,48.14388888888889,11.678222222222221
2025-11-27 18:00:00,Riem,"Mittbacher Str., 81829 München",WT,18,grün,0.6867,54,80,48.14388888888889,11.678222222222221
2025-11-27 19:00:00,Riem,"Mittbacher Str., 81829 München",WT,19,grün,0.1455,11,80,48.14388888888889,11.678222222222221
2025-11-27 20:00:00,Riem,"Mittbacher Str., 81829 München",WT,20,grün,0.1391,11,80,48.14388888888889,11.678222222222221
2025-11-27 21:00:00,Riem,"Mittbacher Str., 81829 München",WT,21,grün,0.5963,47,80,48.14388888888889,11.678222222222221
2025-11-27 22:00:00,Riem,"Mittbacher Str., 81829 München",WT,22,grün,0.1309,10,80,48.14388888888889,11.678222222222221
2025-11-27 23:00:00,Riem,"Mittbacher Str., 81829 München",WT,23,grün,0.3496,27,80,48.14388888888889,11.678222222222221
2025-11-28 00:00:00,Riem,"Mittbacher Str., 81829 München",WT,0,grün,0.4066,32,80,48.14388888888889,11.678222222222221
2025-11-28 01:00:00,Riem,"Mittbacher Str., 81829 München",WT,1,grün,0.5057,40,80,48.14388888888889,11.678222222222221
2025-11-28 02:00:00,Riem,"Mittbacher Str., 81829 München",WT,2,grün,0.6817,54,80,48.14388888888889,11.678222222222221
2025-11-28 03:00:00,Riem,"Mittbacher Str., 81829 München",WT,3,grün,0.3745,29,80,48.14388888888889,11.678222222222221
2025-11-28 04:00:00,Riem,"Mittbacher Str., 81829 München",WT,4,grün,0.035,2,80,48.14388888888889,11.678222222222221
2025-11-28 05:00:00,Riem,"Mittbacher Str., 81829 München",WT,5,grün,0.2025,16,80,48.14388888888889,11.678222222222221
2025-11-28 06:00:00,Riem,"Mittbacher Str., 81829 München",WT,6,grün,0.4752,38,80,48.14388888888889,11.678222222222221
2025-11-28 07:00:00,Riem,"Mittbacher Str., 81829 München",WT,7,grün,0.0427,3,80,48.14388888888889,11.678222222222221
2025-11-28 08:00:00,Riem,"Mittbacher Str., 81829 München",WT,8,grün,0.0122,0,80,48.14388888888889,11.678222222222221
2025-11-28 09:00:00,Riem,"Mittbacher Str., 81829 München",WT,9,grün,0.2931,23,80,48.14388888888889,11.678222222222221
2025-11-28 10:00:00,Riem,"Mittbacher Str., 81829 München",WT,10,grün,0.098,7,80,48.14388888888889,11.678222222222221
2025-11-28 11:00:00,Riem,"Mittbacher Str., 81829 München",WT,11,grün,0.3731,29,80,48.14388888888889,11.678222222222221
2025-11-28 12:00:00,Riem,"Mittbacher Str., 81829 München",WT,12,grün,0.0481,3,80,48.14388888888889,11.678222222222221
2025-11-28 13:00:00,Riem,"Mittbacher Str., 81829 München",WT,13,grün,0.162,12,80,48.14388888888889,11.678222222222221
2025-11-28 14:00:00,Riem,"Mittbacher Str., 81829 München",WT,14,grün,0.5787,46,80,48.14388888888889,11.678222222222221
2025-11-28 15:00:00,Riem,"Mittbacher Str., 81829 München",WT,15,grün,0.5303,42,80,48.14388888888889,11.678222222222221
2025-11-28 16:00:00,Riem,"Mittbacher Str., 81829 München",WT,16,grün,0.3441,27,80,48.14388888888889,11.678222222222221
2025-11-28 17:00:00,Riem,"Mittbacher Str., 81829 München",WT,17,grün,0.5045,40,80,48.14388888888889,11.678222222222221
2025-11-28 18:00:00,Riem,"Mittbacher Str., 81829 München",WT,18,grün,0.2027,16,80,48.14388888888889,11.678222222222221
2025-11-28 19:00:00,Riem,"Mittbacher Str., 81829 München",WT,19,grün,0.7123,56,80,48.14388888888889,11.678222222222221
2025-11-28 20:00:00,Riem,"Mittbacher Str., 81829 München",WT,20,grün,0.2337,18,80,48.14388888888889,11.678222222222221
2025-11-28 21:00:00,Riem,"Mittbacher Str., 81829 München",WT,21,grün,0.4348,34,80,48.14388888888889,11.678222222222221
2025-11-28 22:00:00,Riem,"Mittbacher Str., 81829 München",WT,22,grün,0.5305,42,80,48.14388888888889,11.678222222222221
2025-11-28 23:00:00,Riem,"Mittbacher Str., 81829 München",WT,23,grün,0.3508,28,80,48.14388888888889,11.678222222222221
2025-11-22 00:00:00,Solln,"Friedastraße, 81479 München",SA,0,grün,0.4698,33,72,48.08025000000001,11.527305555555557
2025-11-22 01:00:00,Solln,"Friedastraße, 81479 München",SA,1,grün,0.4549,32,72,48.08025000000001,11.527305555555557
2025-11-22 02:00:00,Solln,"Friedastraße, 81479 München",SA,2,grün,0.2538,18,72,48.08025000000001,11.527305555555557
2025-11-22 03:00:00,Solln,"Friedastraße, 81479 München",SA,3,grün,0.302,21,72,48.08025000000001,11.527305555555557
2025-11-22 04:00:00,Solln,"Friedastraße, 81479 München",SA,4,grün,0.366,26,72,48.08025000000001,11.527305555555557
2025-11-22 05:00:00,Solln,"Friedastraße, 81479 München",SA,5,grün,0.4936,35,72,48.08025000000001,11.527305555555557
2025-11-22 06:00:00,Solln,"Friedastraße, 81479 München",SA,6,grün,0.6403,46,72,48.08025000000001,11.527305555555557
2025-11-22 07:00:00,Solln,"Friedastraße, 81479 München",SA,7,grün,0.643,46,72,48.08025000000001,11.527305555555557
